city_municipality_,province_,region_,person_sum,dead_sum,injured_ill_sum,missing_sum,totally_sum,partially_sum,cost_sum,has_food_mean,has_cash_mean,has_hygiene_health_mean,has_sleeping_essentials_mean,has_shelter_support_mean,num_typhoons,recurrence_rate,cost_per_family
NAMPICUAN,NUEVA ECIJA,3,8233.0,0.0,0.0,0.0,0.0,4.0,593771.83,0.14285714285714285,0.0,0.0,0.0,0.0,14,3.5,222.97102140443107
NARRA,PALAWAN,4B,37015.0,5.0,0.0,3.0,60.0,327.0,4152970.1999999997,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,11,2.2,468.9971993224167
NARVACAN,ILOCOS SUR,1,140601.0,2.0,0.0,0.0,41.0,337.0,630915.82,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.0,20,4.0,13.884285557096014
NASIPIT,AGUSAN DEL NORTE,CARAGA,5292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
NASUGBU,BATANGAS,4A,102097.0,1.0,0.0,0.0,192.0,4665.0,3313534.8,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,18,3.0,133.50261079774376
NATIVIDAD,PANGASINAN,1,41.0,0.0,0.0,0.0,1.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,4,1.0,55.55555555555556
NATONIN,MOUNTAIN PROVINCE,CAR,1298.0,0.0,0.0,0.0,0.0,85.0,36070.0,0.5,0.0,0.0,0.25,0.0,8,2.6666666666666665,97.48648648648648
NAUJAN,ORIENTAL MINDORO,4B,101914.0,0.0,0.0,0.0,849.0,5582.0,22114408.3,0.5,0.3,0.1,0.1,0.1,14,2.3333333333333335,826.3052834136681
NAVAL,BILIRAN,8,9822.0,0.0,0.0,0.0,10.0,65.0,299616.0,0.25,0.0,0.0,0.0,0.0,11,2.2,117.54256571204394
NAVOTAS,NCR,NCR,284678.0,0.0,0.0,0.0,0.0,0.0,48418853.0,0.16666666666666666,0.0,0.0,0.0,0.0,10,1.6666666666666667,679.2768378226712
NEW BATAAN,DAVAO DE ORO,11,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
NEW LUCENA,ILOILO,6,21630.0,0.0,0.0,0.0,14.0,1829.0,1898918.8,0.8571428571428571,0.2857142857142857,0.0,0.14285714285714285,0.0,12,2.4,364.9661349221603
NEW WASHINGTON,AKLAN,6,74124.0,0.0,0.0,0.0,7.0,154.0,6445411.76,0.8571428571428571,0.2857142857142857,0.0,0.0,0.0,12,3.0,293.33326173030537
NO BREAKDOWN,ABRA,CAR,4527.0,0.0,0.0,0.0,0.0,0.0,911030.0,0.0,1.0,0.0,0.0,0.0,1,1.0,874.3090211132437
NO BREAKDOWN,BATANGAS,4A,26857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
NO BREAKDOWN,BENGUET,CAR,23.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,1,1.0,428.57142857142856
NO BREAKDOWN,CAVITE,4A,735272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
NO BREAKDOWN,DAVAO CITY,11,46.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
NO BREAKDOWN,LAGUNA,4A,340028.0,0.0,0.0,0.0,0.0,0.0,2253321.0,0.5,0.0,0.0,0.0,0.0,2,2.0,26.770752396906296
NO BREAKDOWN,MOUNTAIN PROVINCE,CAR,126.0,0.0,0.0,0.0,0.0,0.0,15407.1,0.0,1.0,0.0,0.0,0.0,1,1.0,550.2535714285715
NO BREAKDOWN,OLONGAPO,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
NO BREAKDOWN,PALAWAN,4B,11832.0,0.0,0.0,0.0,38.0,71.0,11682271.85,1.0,0.0,1.0,1.0,0.0,1,1.0,1203.241513029148
NO BREAKDOWN,QUEZON,4A,254934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
NO BREAKDOWN,RIZAL,4A,57315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
NORTHERN KABUNTALAN,MAGUINDANAO,BARMM,48225.0,0.0,0.0,0.0,7.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,10,2.5,0.0
NORTHERN KABUNTALAN,MAGUINDANAO DEL NORTE,BARMM,16730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
NORZAGARAY,BULACAN,3,17357.0,0.0,0.0,0.0,0.0,7.0,885816.0,0.1111111111111111,0.0,0.0,0.0,0.0,16,2.6666666666666665,181.85506056251282
NOVELETA,CAVITE,4A,77690.0,0.0,0.0,0.0,22.0,192.0,4497639.0,0.0,0.0,0.0,0.0,0.0,10,1.6666666666666667,227.93629637137644
NUEVA ERA,ILOCOS NORTE,1,15516.0,0.0,0.0,0.0,25.0,611.0,101653.48,0.25,0.0,0.0,0.0,0.0,7,1.4,31.19161706044799
NUEVA VALENCIA,GUIMARAS,6,52002.0,0.0,0.0,0.0,196.0,5005.0,1023201.52,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,16,3.2,82.99817650876055
NUMANCIA,AKLAN,6,19947.0,0.0,0.0,0.0,19.0,646.0,3244134.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,3,1.5,545.2326050420168
OAS,ALBAY,5,210165.0,0.0,0.0,0.0,939.0,7770.0,26960031.58,0.4,0.0,0.1,0.1,0.1,16,2.6666666666666665,465.98505911227875
OBANDO,BULACAN,3,308216.0,1.0,0.0,0.0,4.0,13.0,9329160.85,0.36363636363636365,0.0,0.0,0.0,0.0,20,3.3333333333333335,98.36010469492973
OCAMPO,CAMARINES SUR,5,72629.0,0.0,0.0,0.0,19.0,3793.0,406511.0,0.3333333333333333,0.0,0.0,0.0,0.0,9,1.8,24.453260346487006
ODIONGAN,ROMBLON,4B,2327.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.3333333333333335,0.0
OLANGAPO CITY,ZAMBALES,3,9862.0,0.0,4.0,0.0,1.0,1.0,1001492.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,11,1.8333333333333333,410.95281083299136
OLONGAPO CITY,OLONGAPO,3,3447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
OPOL,MISAMIS ORIENTAL,10,3393.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
ORANI,BATAAN,3,134426.0,0.0,0.0,0.0,0.0,0.0,4619082.26,0.1111111111111111,0.0,0.0,0.0,0.0,15,2.5,144.13012543684474
ORAS,EASTERN SAMAR,8,169375.0,2.0,36.0,0.0,174.0,643.0,12326138.59,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,9,1.8,289.2984389888985
ORION,BATAAN,3,144744.0,0.0,4.0,0.0,1.0,0.0,2999526.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,21,3.5,75.8970167758913
ORMOC CITY,LEYTE,8,26029.0,0.0,0.0,0.0,78.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0.0
OROQUIETA,MISAMIS OCCIDENTAL,10,576.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
OSLOB,CEBU,7,29706.0,1.0,0.0,0.0,239.0,6163.0,1765000.0,0.3333333333333333,0.0,0.0,0.0,0.0,7,1.75,272.08262679204563
OTON,ILOILO,6,83940.0,0.0,0.0,0.0,204.0,4318.0,4000687.88,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,22,4.4,200.9184351145038
OZAMIZ,MISAMIS OCCIDENTAL,10,440.0,0.0,0.0,0.0,3.0,7.0,339030.0,0.5,0.0,0.5,0.5,0.0,3,0.75,3809.325842696629
PADRE BURGOS,QUEZON,4A,24805.0,0.0,1.0,0.0,31.0,317.0,1546621.19,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,15,2.5,215.07734529272702
PADRE BURGOS,SOUTHERN LEYTE,8,12481.0,1.0,0.0,0.0,1210.0,1623.0,6869787.55,0.5,0.25,0.25,0.25,0.25,5,1.25,1720.8886648296593
PADRE GARCIA,BATANGAS,4A,2228.0,0.0,0.0,0.0,4.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.3333333333333333,0.0
PAETE,LAGUNA,4A,3230.0,0.0,0.0,0.0,1.0,3.0,345110.0,0.0,0.0,0.0,0.0,0.0,11,1.8333333333333333,371.88577586206895
PAGADIAN CITY,ZAMBOANGA DEL SUR,9,705.0,0.0,0.0,0.0,3.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PAGALUNGAN,MAGUINDANAO,BARMM,76495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0
PAGALUNGAN,MAGUINDANAO DEL SUR,BARMM,47645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PAGBILAO,QUEZON,4A,44916.0,1.0,0.0,0.0,414.0,1785.0,2050227.67,0.14285714285714285,0.0,0.0,0.0,0.0,10,2.0,177.03373370175285
PAGLAT,MAGUINDANAO,BARMM,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,0.0
PAGLAT,MAGUINDANAO DEL SUR,BARMM,17125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PAGSANGHAN,SAMAR,8,8269.0,0.0,0.0,0.0,0.0,0.0,1413208.0,0.5,0.0,0.0,0.0,0.0,3,1.0,613.9044309296264
PAGSANJAN,LAGUNA,4A,24607.0,0.0,0.0,0.0,22.0,503.0,338282.0,0.0,0.0,0.0,0.0,0.0,10,1.6666666666666667,56.597289610172325
PAGUDPUD,ILOCOS NORTE,1,70606.0,0.0,0.0,0.0,92.0,2993.0,4583244.51,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,18,3.0,265.94200475803643
PAKIL,LAGUNA,4A,4407.0,0.0,0.0,0.0,14.0,158.0,882620.22,0.0,0.0,0.0,0.0,0.0,9,1.5,805.3104197080291
PALANAN,ISABELA,2,4629.0,0.0,0.0,0.0,0.0,0.0,3344433.0300000003,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,20,6.666666666666667,2608.7621138845557
PALANAS,MASBATE,5,26533.0,1.0,0.0,0.0,59.0,596.0,481900.0,0.1,0.1,0.0,0.0,0.0,15,2.5,71.72198243786278
PALAPAG,NORTHERN SAMAR,8,66157.0,0.0,0.0,0.0,13.0,386.0,986777.0,0.25,0.0,0.25,0.0,0.25,7,1.4,43.37290668542042
PALAUIG,ZAMBALES,3,2737.0,0.0,0.0,0.0,17.0,59.0,454118.01999999996,0.2222222222222222,0.0,0.0,0.0,0.0,16,3.2,620.3798087431693
PALAYAN,NUEVA ECIJA,3,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PALAYAN CITY,NUEVA ECIJA,3,4622.0,0.0,1.0,0.0,0.0,0.0,499180.0,0.0,0.0,0.0,0.0,0.0,4,1.3333333333333333,397.75298804780874
PALIMBANG,SULTAN KUDARAT,12,74605.0,0.0,0.0,0.0,70.0,131.0,3813991.56,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,6,1.5,255.61232893237718
PALO,LEYTE,8,2449.0,0.0,0.0,0.0,10.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
PALOMPON,LEYTE,8,26065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PALUAN,OCCIDENTAL MINDORO,4B,52541.0,0.0,0.0,2.0,9.0,48.0,3516741.24,0.5,0.0,0.0,0.125,0.0,15,2.5,315.0072769616625
PAMBUJAN,NORTHERN SAMAR,8,28639.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.4,0.0
PAMPLONA,CAGAYAN,2,42002.0,0.0,0.0,0.0,37.0,1240.0,3196967.89,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693,19,3.1666666666666665,239.99458674273703
PAMPLONA,CAMARINES SUR,5,95190.0,0.0,0.0,0.0,300.0,586.0,1262038.0,0.125,0.0,0.0,0.0,0.0,11,2.2,52.318961943454106
PAMPLONA,NEGROS ORIENTAL,7,8019.0,0.0,0.0,0.0,518.0,1730.0,2782000.0,0.3333333333333333,0.0,0.0,0.0,0.0,7,1.75,1236.9942196531792
PANAON,MISAMIS OCCIDENTAL,10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
PANAY,CAPIZ,6,114359.0,5.0,0.0,0.0,10.0,548.0,6835541.98,1.0,0.75,0.0,0.25,0.25,6,1.2,242.75665814333405
PANDAG,MAGUINDANAO,BARMM,15965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0
PANDAG,MAGUINDANAO DEL SUR,BARMM,8625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PANDAN,ANTIQUE,6,25425.0,0.0,0.0,0.0,18.0,923.0,3550540.6,0.8,0.4,0.0,0.2,0.0,10,2.5,490.81291125241916
PANDAN,CATANDUANES,5,49960.0,0.0,0.0,0.0,1389.0,3853.0,6308360.0,0.125,0.0,0.0,0.0,0.0,14,2.3333333333333335,302.74799635264196
PANDI,BULACAN,3,41449.0,0.0,0.0,0.0,0.0,9.0,1953810.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,12,2.4,194.04210944483066
PANGANIBAN,CATANDUANES,5,17911.0,1.0,0.0,0.0,481.0,2017.0,801400.0,0.0,0.0,0.0,0.0,0.0,9,1.8,173.27567567567567
PANGANTUCAN,BUKIDNON,10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PANGIL,LAGUNA,4A,1896.0,0.0,0.0,0.0,0.0,4.0,333792.44,0.0,0.0,0.0,0.0,0.0,11,1.8333333333333333,565.7498983050848
PANGLAO,BOHOL,7,40500.0,1.0,11.0,0.0,543.0,4515.0,5892000.0,0.5,0.0,0.0,0.0,0.0,5,1.25,380.1290322580645
PANGLIMA SUGALA,TAWI TAWI,BARMM,90.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,0.0
PANIQUI,TARLAC,3,27702.0,0.0,0.0,0.0,0.0,0.0,2302523.18,0.16666666666666666,0.0,0.0,0.0,0.0,12,3.0,274.30583512032405
PANITAN,CAPIZ,6,106623.0,11.0,0.0,1.0,42.0,402.0,10009055.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,3,1.5,378.4427934059286
PANTABANGAN,NUEVA ECIJA,3,5483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0,0.0
PANTAR,LANAO DEL NORTE,10,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
PANUKULAN,QUEZON,4A,22941.0,0.0,0.0,0.0,0.0,12.0,1471413.0,0.0,0.0,0.0,0.0,0.0,9,1.8,221.06565504807693
PAOAY,ILOCOS NORTE,1,24933.0,0.0,0.0,0.0,21.0,639.0,665752.38,0.375,0.0,0.0,0.0,0.0,15,3.75,98.54238898756661
PAOMBONG,BULACAN,3,218785.0,0.0,0.0,0.0,0.0,0.0,3261680.1100000003,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,17,2.8333333333333335,47.115041746114294
PARACALE,CAMARINES NORTE,5,112047.0,0.0,1.0,0.0,116.0,9094.0,2671971.23,0.45454545454545453,0.0,0.0,0.0,0.0,19,3.1666666666666665,110.72774563839045
PARACELIS,MOUNTAIN PROVINCE,CAR,4270.0,0.0,0.0,0.0,1.0,27.0,961858.79,0.6,0.2,0.4,0.2,0.0,10,2.0,794.2681998348472
PARANAS,SAMAR,8,21667.0,0.0,0.0,0.0,0.0,1.0,1721160.0,0.5,0.0,0.0,0.0,0.0,3,1.0,279.9544567338972
PARANG,MAGUINDANAO,BARMM,13665.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0
PARAÑAQUE,NCR,NCR,46186.0,0.0,0.0,0.0,0.0,0.0,7003349.98,0.375,0.0,0.0,0.0,0.0,12,2.0,586.8892969077349
PASACAO,CAMARINES SUR,5,122802.0,0.0,0.0,0.0,175.0,1499.0,3249776.06,0.38461538461538464,0.0,0.0,0.0,0.0,20,3.3333333333333335,113.32343201869094
PASAY CITY,NCR,NCR,30212.0,0.0,0.0,0.0,0.0,0.0,3198868.5,0.3333333333333333,0.0,0.0,0.0,0.0,10,2.0,426.85728582866295
PASIG,NCR,NCR,76166.0,0.0,0.0,0.0,0.0,0.0,7342137.0,0.2857142857142857,0.0,0.0,0.0,0.0,11,1.8333333333333333,374.65617186304024
PASIL,KALINGA,CAR,6017.0,0.0,1.0,0.0,2.0,381.0,2948665.8,0.6,0.6,0.4,0.0,0.0,11,2.75,2000.4516960651288
PASSI CITY,ILOILO,6,25234.0,2.0,0.0,0.0,27.0,72.0,1602483.0,0.6,0.2,0.0,0.0,0.0,8,2.0,258.29835589941973
PASUQUIN,ILOCOS NORTE,1,18609.0,0.0,0.0,0.0,19.0,348.0,1297821.01,0.42857142857142855,0.0,0.0,0.0,0.0,14,3.5,269.25747095435685
PATEROS,NCR,NCR,36983.0,0.0,0.0,0.0,0.0,0.0,4839937.0,0.2,0.0,0.0,0.0,0.0,9,1.5,523.2364324324325
PATIKUL,SULU,BARMM,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
PATNANUNGAN,QUEZON,4A,7897.0,0.0,0.0,0.0,0.0,0.0,2299230.0,0.16666666666666666,0.0,0.0,0.0,0.0,9,1.8,1044.1553133514985
PATNONGON,ANTIQUE,6,56666.0,7.0,0.0,1.0,354.0,1802.0,9576214.0,0.75,0.125,0.0,0.125,0.0,16,2.6666666666666665,657.5263663828619
PAVIA,ILOILO,6,18603.0,0.0,0.0,0.0,51.0,1257.0,2321106.88,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,12,2.4,547.689211892402
PENARANDA,NUEVA ECIJA,3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PEREZ,QUEZON,4A,12831.0,0.0,0.0,0.0,4.0,23.0,294605.0,0.0,0.0,0.0,0.0,0.0,12,2.4,71.29840271055178
PEÑABLANCA,CAGAYAN,2,8023.0,0.0,0.0,0.0,1.0,1.0,1170867.28,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,18,3.6,505.1196203623814
PEÑARANDA,NUEVA ECIJA,3,29030.0,0.0,0.0,0.0,0.0,0.0,1063600.0,0.0,0.0,0.0,0.0,0.0,8,1.3333333333333333,144.92437661806787
PEÑARRUBIA,ABRA,CAR,14837.0,0.0,4.0,0.0,0.0,8.0,46780.0,0.2,0.0,0.0,0.0,0.2,7,1.75,10.356431259685632
PIAT,CAGAYAN,2,845.0,0.0,0.0,0.0,0.0,0.0,48024304.35,0.25,0.0,0.0,0.0,0.125,14,3.5,186864.99747081712
PICONG,LANAO DEL SUR,BARMM,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PIDDIG,ILOCOS NORTE,1,29224.0,1.0,0.0,0.0,36.0,446.0,324684.1,0.3333333333333333,0.0,0.0,0.0,0.0,12,3.0,43.83476441204266
PIDIGAN,ABRA,CAR,19064.0,0.0,11.0,0.0,0.0,8.0,533365.26,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,12,2.4,82.42393138618452
PIGCAWAYAN,COTABATO,12,77425.0,1.0,0.0,0.0,109.0,485.0,9688456.0,0.6,0.2,0.2,0.2,0.2,11,3.6666666666666665,624.6989489973564
PIKIT,COTABATO,12,314648.0,0.0,0.0,0.0,1.0,0.0,7849050.0,0.25,0.0,0.0,0.0,0.0,6,1.5,105.64423866374148
PILA,LAGUNA,4A,10619.0,0.0,0.0,0.0,2.0,33.0,1435631.38,0.0,0.125,0.0,0.0,0.0,12,2.0,485.6669079837618
PILAR,ABRA,CAR,29904.0,1.0,1.0,0.0,0.0,17.0,1007513.19,0.25,0.25,0.0,0.0,0.0,17,3.4,114.84249287586914
PILAR,BATAAN,3,91524.0,0.0,0.0,0.0,1.0,2.0,63535.0,0.0,0.0,0.0,0.0,0.0,18,3.0,2.9330163419813498
PILAR,BOHOL,7,31831.0,2.0,1.0,0.0,757.0,6537.0,3395000.0,1.0,0.0,0.0,0.0,0.0,1,1.0,416.61553564854586
PILAR,CAPIZ,6,50223.0,1.0,0.0,0.0,4.0,38.0,4649027.18,1.0,1.0,0.25,0.25,0.0,5,1.25,282.1867787556904
PILAR,CEBU,7,3575.0,0.0,0.0,0.0,6.0,82.0,0.0,0.5,0.0,0.0,0.0,0.0,2,1.0,0.0
PILAR,SORSOGON,5,103838.0,0.0,5.0,0.0,175.0,1350.0,5581565.66,0.4,0.0,0.0,0.0,0.0,19,3.1666666666666665,189.68787289719626
PILAR,SURIGAO DEL NORTE,CARAGA,11687.0,0.0,0.0,0.0,2102.0,839.0,20241506.46,0.0,1.0,0.0,0.0,0.0,1,1.0,5719.5553715738915
PILI,CAMARINES SUR,5,204659.0,0.0,0.0,0.0,632.0,8181.0,5760243.84,0.3333333333333333,0.0,0.0,0.0,0.0,14,2.3333333333333335,117.02342075858846
PILILLA,RIZAL,4A,17172.0,0.0,0.0,0.0,9.0,1.0,22480897.4,0.0,0.0,0.16666666666666666,0.0,0.0,10,1.6666666666666667,5229.331798092579
PINABACDAO,SAMAR,8,25877.0,0.0,1.0,0.0,1.0,0.0,2564035.0,0.4,0.0,0.0,0.0,0.0,8,2.0,393.49831184775934
PINAMALAYAN,ORIENTAL MINDORO,4B,82208.0,0.0,0.0,0.0,281.0,4327.0,1379017.7,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,11,1.8333333333333333,80.52658102189781
PINAMUNGAHAN,CEBU,7,71616.0,0.0,0.0,0.0,4140.0,13687.0,3444000.0,1.0,0.0,0.0,0.0,0.0,1,1.0,193.19010489706625
PINILI,ILOCOS NORTE,1,3943.0,0.0,0.0,0.0,2.0,232.0,821066.5,0.125,0.0,0.125,0.0,0.0,13,3.25,725.3237632508834
PINTUYAN,SOUTHERN LEYTE,8,12330.0,0.0,31.0,0.0,1055.0,1677.0,5296168.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,1.0,1511.032353780314
PINUKPUK,KALINGA,CAR,984.0,1.0,0.0,0.0,1.0,71.0,57062.4,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,15,3.75,209.78823529411764
PIO DURAN,ALBAY,5,90114.0,0.0,0.0,0.0,516.0,2546.0,11214642.4,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,23,3.8333333333333335,421.5080207471999
PIO V CORPUZ,MASBATE,5,16551.0,0.0,0.0,0.0,11.0,205.0,3961662.3899999997,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,12,2.4,771.8025306838106
PITOGO,QUEZON,4A,27507.0,0.0,0.0,0.0,28.0,785.0,1586938.26,0.0,0.2,0.0,0.0,0.0,15,2.5,190.7377716346154
PITOGO,ZAMBOANGA DEL SUR,9,1632.0,0.0,0.0,0.0,17.0,4.0,175591.4,1.0,0.0,1.0,1.0,0.0,1,1.0,535.3396341463415
PLACER,MASBATE,5,6585.0,0.0,0.0,0.0,19.0,461.0,2495000.0,0.0,0.25,0.0,0.0,0.0,7,1.4,1408.8085827216262
PLACER,SURIGAO DEL NORTE,13,1060.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
PLACER,SURIGAO DEL NORTE,CARAGA,36003.0,0.0,0.0,0.0,881.0,639.0,16950682.54,0.0,0.0,0.0,0.0,0.0,3,1.0,2334.4832034155074
PLARIDEL,BULACAN,3,69304.0,0.0,0.0,0.0,10.0,7.0,1084845.0,0.1111111111111111,0.0,0.0,0.0,0.0,14,2.3333333333333335,55.7703578038248
PLARIDEL,MISAMIS OCCIDENTAL,10,334.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
PLARIDEL,QUEZON,4A,4609.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.0,0.0
POLA,ORIENTAL MINDORO,4B,50733.0,1.0,0.0,0.0,283.0,3470.0,13610055.9,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,14,2.3333333333333335,1148.237231080739
POLANGUI,ALBAY,5,249680.0,0.0,0.0,0.0,596.0,1925.0,20287208.2,0.45454545454545453,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,18,3.0,396.8701475018584
POLILLO,QUEZON,4A,63420.0,0.0,0.0,0.0,29.0,808.0,4315181.28,0.16666666666666666,0.0,0.0,0.0,0.0,11,1.8333333333333333,323.9868818980404
POLOMOLOK,SOUTH COTABATO,12,18600.0,0.0,0.0,0.0,0.0,0.0,12440.0,0.5,0.0,0.0,0.0,0.0,5,2.5,3.3440860215053765
PONTEVEDRA,CAPIZ,6,127843.0,2.0,0.0,0.0,2.0,3.0,10028730.34,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,1.5,322.90328868568486
PONTEVEDRA,NEGROS OCCIDENTAL,6,39920.0,0.0,0.0,0.0,1590.0,6326.0,3785226.95,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,18,3.6,359.7098688586905
PORAC,PAMPANGA,3,24843.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.3333333333333335,0.0
PORO,CEBU,7,19519.0,0.0,0.0,0.0,16.0,1349.0,1484000.0,0.5,0.0,0.0,0.0,0.0,2,1.0,222.1889504416829
POTOTAN,ILOILO,6,76924.0,0.0,0.0,0.0,86.0,1816.0,14656089.9,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.0,15,2.5,752.0571582512315
POZORRUBIO,PANGASINAN,1,1573.0,0.0,0.0,0.0,0.0,4.0,243588.25,0.3333333333333333,0.0,0.0,0.0,0.0,7,1.4,604.4373449131514
PRESENTACION,CAMARINES SUR,5,62038.0,0.0,0.0,0.0,36.0,1147.0,2082484.4,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,9,1.8,143.69889594258902
PRESIDENT CARLOS P GARCIA,BOHOL,7,32922.0,5.0,11.0,7.0,3577.0,2634.0,7155096.0,0.6666666666666666,0.0,0.0,0.0,0.0,7,1.75,449.4124740908234
